# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "8" "-a" "/media/marco/Volume/bioinfo_pipeline/annotation_files/hsa.gff3" "-o" "/media/marco/Volume/bioinfo_pipeline/results/counts/hg38/featurecounts/featurecounts.tsv" "-g" "Name" "-t" "miRNA" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run1/1-BC31.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run1/1-BC39.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run1/1-BC47.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run1/1-CR3.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC10.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC11.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC27.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC2.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC30.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC35.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC36.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC38.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC3.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC41.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC4.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC59.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC5.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC6.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC7.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC8.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC93.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC9.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-CR12.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-CR15.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC12.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC50.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC55.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC58.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC62.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC74.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC75.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC77.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC80.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC82.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC83.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC84.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC86.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-CR1.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-CR4.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-CR5.bam" "/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-CR8.bam" 
Geneid	Chr	Start	End	Strand	Length	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run1/1-BC31.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run1/1-BC39.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run1/1-BC47.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run1/1-CR3.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC10.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC11.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC27.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC2.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC30.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC35.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC36.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC38.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC3.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC41.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC4.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC59.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC5.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC6.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC7.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC8.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC93.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-BC9.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-CR12.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run2/2-CR15.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC12.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC50.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC55.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC58.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC62.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC74.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC75.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC77.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC80.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC82.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC83.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC84.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-BC86.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-CR1.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-CR4.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-CR5.bam	/media/marco/Volume/bioinfo_pipeline/data/alignments/hg38/bam/run3/3-CR8.bam
hsa-miR-376a-3p	chr14;chr14	101040118;101040825	101040138;101040845	+;+	42	0	0	0	0	12	1	2	12	5	128	0	8	7	15	4	143	6	31	9	3	2	7	13	0	0	0	7	0	65	85	34	8	5	0	4	13	0	0	8	7	0
hsa-miR-376a-2-5p	chr14	101040080	101040100	+	21	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	8	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-654-5p	chr14	101040234	101040255	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-654-3p	chr14	101040269	101040290	+	22	0	0	0	0	1	0	0	1	1	20	0	0	0	1	0	54	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-376b-3p	chr14	101040497	101040518	+	22	0	0	0	0	0	0	0	1	0	7	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0
hsa-miR-376b-5p	chr14	101040459	101040480	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-376a-5p	chr14	101040788	101040809	+	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-300	chr14	101041414	101041435	+	22	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1185-5p	chr14;chr14	101042991;101044212	101043011;101044232	+;+	42	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1185-1-3p	chr14	101043029	101043050	+	22	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-1185-2-3p	chr14	101044250	101044271	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-381-3p	chr14	101045968	101045989	+	22	0	0	0	0	1	1	2	1	0	17	0	0	0	2	0	29	0	2	0	0	3	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-381-5p	chr14	101045927	101045948	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-487b-3p	chr14	101046505	101046526	+	22	0	0	0	0	0	0	1	0	0	14	0	0	0	5	0	33	0	2	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-487b-5p	chr14	101046469	101046490	+	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-539-5p	chr14	101047329	101047350	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-539-3p	chr14	101047369	101047390	+	22	0	0	0	0	0	0	0	1	0	5	0	1	1	0	0	8	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-889-3p	chr14	101047949	101047969	+	21	0	0	0	0	3	0	0	0	0	6	0	0	0	1	0	11	0	0	0	0	3	0	0	0	0	0	0	0	0	11	4	7	1	4	0	0	0	0	0	0	0
hsa-miR-889-5p	chr14	101047911	101047932	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-544a	chr14	101048712	101048733	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-655-3p	chr14	101049610	101049631	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-655-5p	chr14	101049572	101049593	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-487a-3p	chr14	101052494	101052515	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-487a-5p	chr14	101052458	101052479	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-382-5p	chr14	101054316	101054337	+	22	0	0	1	0	5	2	0	3	0	38	0	0	1	7	0	98	2	5	1	0	0	2	5	0	1	3	16	2	229	279	19	12	14	58	26	19	9	0	8	14	17
hsa-miR-382-3p	chr14	101054352	101054372	+	21	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-134-5p	chr14	101054694	101054715	+	22	1	3	1	1	2	11	3	7	0	65	2	4	0	8	2	151	5	17	9	1	7	8	6	3	0	1	0	0	1	17	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-134-3p	chr14	101054732	101054754	+	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-668-3p	chr14	101055300	101055322	+	23	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-668-5p	chr14	101055264	101055282	+	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-485-5p	chr14	101055427	101055448	+	22	0	3	0	0	5	1	3	7	3	117	0	1	0	11	1	181	2	4	1	0	4	0	7	0	0	1	0	11	88	200	17	7	7	24	24	17	1	0	9	13	9
hsa-miR-485-3p	chr14	101055464	101055485	+	22	0	0	0	0	0	0	0	1	0	11	0	0	0	2	0	29	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-323b-5p	chr14	101056233	101056255	+	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-323b-3p	chr14	101056269	101056290	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-154-5p	chr14	101059769	101059790	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-154-3p	chr14	101059805	101059826	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-496	chr14	101060628	101060649	+	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0
hsa-miR-377-5p	chr14	101062056	101062077	+	22	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-377-3p	chr14	101062094	101062115	+	22	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-541-5p	chr14	101064504	101064528	+	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-541-3p	chr14	101064548	101064569	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-409-5p	chr14	101065314	101065336	+	23	0	0	0	0	2	0	0	0	0	18	0	0	0	0	1	33	0	3	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-409-3p	chr14	101065346	101065367	+	22	3	12	6	6	30	39	16	74	12	1087	1	16	14	69	18	2285	24	84	26	5	38	17	61	10	0	2	6	4	245	689	101	54	6	43	29	41	16	0	14	18	23
hsa-miR-412-3p	chr14	101065500	101065522	+	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-412-5p	chr14	101065465	101065487	+	23	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-369-5p	chr14	101065606	101065627	+	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-369-3p	chr14	101065641	101065661	+	21	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-410-3p	chr14	101065961	101065981	+	21	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-410-5p	chr14	101065925	101065945	+	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-656-3p	chr14	101066766	101066786	+	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-656-5p	chr14	101066731	101066751	+	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1247-5p	chr14	101560362	101560383	-	22	0	0	1	0	3	3	2	5	0	2	0	1	0	0	0	4	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-1247-3p	chr14	101560326	101560349	-	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4309	chr14	102539654	102539671	+	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-203a-3p	chr14	104117469	104117490	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-203a-5p	chr14	104117431	104117455	+	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-203b-5p	chr14	104117468	104117489	-	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-203b-3p	chr14	104117428	104117450	-	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4710	chr14	104677723	104677740	-	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-12121	chr14	104865329	104865349	+	21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6765-5p	chr14	105150840	105150864	-	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6765-3p	chr14	105150778	105150798	-	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8071	chr14;chr14	105621151;105640203	105621170;105640222	+;+	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4539	chr14	105857513	105857534	-	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4507	chr14	105858125	105858144	-	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4538	chr14	105858221	105858242	-	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4537	chr14	105859532	105859553	-	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5195-5p	chr14	106850943	106850964	-	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5195-3p	chr14	106850910	106850930	-	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-3118	chr15;chr15;chr15;chr21	20832838;21406428;21843793;13644784	20832860;21406450;21843815;13644806	+;+;+;-	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5701	chr15;chr15;chr15	20940261;21513968;21951251	20940279;21513986;21951269	+;+;+	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1268a	chr15	22225308	22225325	-	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4509	chr15;chr15;chr15	23197844;28426508;28490807	23197865;28426529;28490828	+;+;-	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4508	chr15	23562107	23562123	-	17	32	5	21	0	29	12	19	40	25	87	13	21	17	22	45	109	12	13	80	41	2	30	37	84	83	35	23	25	36	41	22	21	22	16	39	30	15	0	51	29	44
hsa-miR-4715-5p	chr15	25848795	25848816	-	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4715-3p	chr15	25848758	25848780	-	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-211-5p	chr15	31065095	31065116	-	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-211-3p	chr15	31065059	31065079	-	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
hsa-miR-1233-3p	chr15;chr15	34382069;34528290	34382088;34528309	-;-	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1233-5p	chr15;chr15	34382126;34528347	34382147;34528368	-;-	44	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3942-5p	chr15	35372321	35372342	-	22	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3942-3p	chr15	35372280	35372300	-	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4510	chr15	35926863	35926884	+	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0
hsa-miR-8063	chr15	36972831	36972852	-	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-626	chr15	41691645	41691663	+	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4310	chr15	41866505	41866520	-	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-627-5p	chr15	42199630	42199651	-	22	0	0	0	0	6	5	1	6	5	8	0	5	2	8	1	19	3	3	14	6	0	10	7	5	8	4	13	0	10	5	13	11	4	3	15	14	0	0	8	3	23
hsa-miR-627-3p	chr15	42199593	42199612	-	20	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-1282	chr15	43793732	43793751	-	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
